http://asmeurer.github.io/blog/old_blog/posts/2009/06/22/how-to-permanently-lose-data-with-git-and-then-retrieve-it-again.html,http://asmeurersympy.wordpress.com/2009/06/22/how-to-permanently-lose-data-with-git-and-then-retrieve-it-again.html
http://asmeurer.github.io/blog/old_blog/posts/2012/06/14/how-to-install-the-development-version-of-ipython-qtconsole-and-notebook-in-ubuntu.html,http://asmeurersympy.wordpress.com/2012/06/14/how-to-install-the-development-version-of-ipython-qtconsole-and-notebook-in-ubuntu.html
http://asmeurer.github.io/blog/old_blog/posts/2011/04/27/advice-for-future-prospective-gsoc-students.html,http://asmeurersympy.wordpress.com/2011/04/27/advice-for-future-prospective-gsoc-students.html
http://asmeurer.github.io/blog/old_blog/posts/2013/07/02/scipy-2013.html,http://asmeurersympy.wordpress.com/2013/07/02/scipy-2013.html
http://asmeurer.github.io/blog/old_blog/posts/2009/04/22/first-post.html,http://asmeurersympy.wordpress.com/2009/04/22/first-post.html
http://asmeurer.github.io/blog/old_blog/posts/2013/03/03/when-does-xlogy-ylogx.html,http://asmeurersympy.wordpress.com/2013/03/03/when-does-xlogy-ylogx.html
http://asmeurer.github.io/blog/old_blog/posts/2009/12/29/automatically-remove-trailing-whitespace-in-xcode.html,http://asmeurersympy.wordpress.com/2009/12/29/automatically-remove-trailing-whitespace-in-xcode.html
http://asmeurer.github.io/blog/old_blog/posts/1356.html,http://asmeurersympy.wordpress.com/?p=1356.html
http://asmeurer.github.io/blog/old_blog/posts/2011/07/17/the-scipy-2011-conference.html,http://asmeurersympy.wordpress.com/2011/07/17/the-scipy-2011-conference.html
http://asmeurer.github.io/blog/old_blog/posts/2009/08/17/los-alamos-sprint.html,http://asmeurersympy.wordpress.com/2009/08/17/los-alamos-sprint.html
http://asmeurer.github.io/blog/old_blog/posts/2011/03/15/true-is-true-is-false-is-true-is-false.html,http://asmeurersympy.wordpress.com/2011/03/15/true-is-true-is-false-is-true-is-false.html
http://asmeurer.github.io/blog/old_blog/posts/2009/05/31/separable-next.html,http://asmeurersympy.wordpress.com/2009/05/31/separable-next.html
http://asmeurer.github.io/blog/old_blog/posts/2013/04/06/how-to-make-attributes-un-inheritable-in-python-using-descriptors.html,http://asmeurersympy.wordpress.com/2013/04/06/how-to-make-attributes-un-inheritable-in-python-using-descriptors.html
http://asmeurer.github.io/blog/old_blog/posts/2011/04/27/accepted-gsoc-students-announced.html,http://asmeurersympy.wordpress.com/2011/04/27/accepted-gsoc-students-announced.html
http://asmeurer.github.io/blog/old_blog/posts/2012/01/03/vim-vs-emacs-part-2.html,http://asmeurersympy.wordpress.com/2012/01/03/vim-vs-emacs-part-2.html
http://asmeurer.github.io/blog/old_blog/posts/732.html,http://asmeurersympy.wordpress.com/?p=732.html
http://asmeurer.github.io/blog/old_blog/posts/2010/06/16/strange-python-behavior-can-someone-please-explain-to-me-what-is-going-on-here.html,http://asmeurersympy.wordpress.com/2010/06/16/strange-python-behavior-can-someone-please-explain-to-me-what-is-going-on-here.html
http://asmeurer.github.io/blog/old_blog/posts/2013/01/01/emacs-one-year-later.html,http://asmeurersympy.wordpress.com/2013/01/01/emacs-one-year-later.html
http://asmeurer.github.io/blog/old_blog/posts/2009/08/01/variation-of-parameters-and-more.html,http://asmeurersympy.wordpress.com/2009/08/01/variation-of-parameters-and-more.html
http://asmeurer.github.io/blog/old_blog/posts/737.html,http://asmeurersympy.wordpress.com/?p=737.html
http://asmeurer.github.io/blog/old_blog/posts/734.html,http://asmeurersympy.wordpress.com/?p=734.html
http://asmeurer.github.io/blog/old_blog/posts/2010/07/31/integration-of-primitive-functions.html,http://asmeurersympy.wordpress.com/2010/07/31/integration-of-primitive-functions.html
http://asmeurer.github.io/blog/old_blog/posts/2011/06/17/fixing-bugs-in-the-release-candidate.html,http://asmeurersympy.wordpress.com/2011/06/17/fixing-bugs-in-the-release-candidate.html
http://asmeurer.github.io/blog/old_blog/posts/2010/04/26/gsoc-2010.html,http://asmeurersympy.wordpress.com/2010/04/26/gsoc-2010.html
http://asmeurer.github.io/blog/old_blog/posts/2010/07/17/a-hard-week.html,http://asmeurersympy.wordpress.com/2010/07/17/a-hard-week.html
http://asmeurer.github.io/blog/old_blog/posts/2011/01/09/i-am-now-the-sympy-project-leader.html,http://asmeurersympy.wordpress.com/2011/01/09/i-am-now-the-sympy-project-leader.html
http://asmeurer.github.io/blog/old_blog/posts/2009/05/08/my-gsoc-proposal.html,http://asmeurersympy.wordpress.com/2009/05/08/my-gsoc-proposal.html
http://asmeurer.github.io/blog/old_blog/posts/2011/06/24/import_module-the-hopefully-last-fix-for-0-7-0.html,http://asmeurersympy.wordpress.com/2011/06/24/import_module-the-hopefully-last-fix-for-0-7-0.html
http://asmeurer.github.io/blog/old_blog/posts/2010/06/04/pudb-a-better-python-debugger.html,http://asmeurersympy.wordpress.com/2010/06/04/pudb-a-better-python-debugger.html
http://asmeurer.github.io/blog/old_blog/posts/2009/05/25/patch-problems-and-updates.html,http://asmeurersympy.wordpress.com/2009/05/25/patch-problems-and-updates.html
http://asmeurer.github.io/blog/old_blog/posts/2010/08/14/the-risch-algorithm-part-3-liouvilles-theorem.html,http://asmeurersympy.wordpress.com/2010/08/14/the-risch-algorithm-part-3-liouvilles-theorem.html
http://asmeurer.github.io/blog/old_blog/posts/2010/06/04/update-for-this-week.html,http://asmeurersympy.wordpress.com/2010/06/04/update-for-this-week.html
